Si2
-6.456639289855957,-6.456639289855957,-6.456639289855957,-6.456639289855957,-6.807709693908691,-6.807709693908691,-6.807709693908691,-7.582700729370117,-7.582700729370117,-7.582700729370117,-7.582700729370117,-7.582700729370117,-7.582700729370117,-7.582700729370117,-7.582700729370117,-9.634124755859375,-9.634124755859375,-9.634124755859375,-10.345209121704102,-10.345209121704102,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.460594177246094,-10.560317039489746
Seed,49
RBF
-8.159124374389648,-8.159124374389648,-8.159124374389648,-8.610614776611328,-8.610614776611328,-10.394776344299316,-10.394776344299316,-10.394776344299316,-10.394776344299316,-10.426721572875977,-10.426721572875977,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.441082000732422,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.442122459411621,-10.461555480957031,-10.461555480957031,-10.461555480957031,-10.461555480957031,-10.461555480957031,-10.461555480957031,-10.461555480957031,-10.461555480957031,-10.461555480957031,-10.461555480957031,-10.461555480957031,-10.461688995361328,-10.461688995361328,-10.461688995361328,-10.46751594543457,-10.46751594543457,-10.46751594543457
Seed,50
RBF
-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.106612205505371,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.41079330444336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336,-10.523550033569336
Seed,51
RBF
12.608920097351074,12.608920097351074,-3.8950538635253906,-3.8950538635253906,-6.695132255554199,-6.695132255554199,-6.695132255554199,-6.695132255554199,-6.695132255554199,-6.695132255554199,-6.695132255554199,-9.785951614379883,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.417766571044922,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617,-10.762998580932617

TiO2
Seed,42
RBF
37.22361755371094,37.22361755371094,0.7237777709960938,0.7237777709960938,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031,-44.19465637207031
Seed,43
RBF
-9.90085220336914,-9.90085220336914,-20.764633178710938,-20.764633178710938,-20.764633178710938,-20.764633178710938,-28.34596824645996,-28.34596824645996,-28.34596824645996,-28.34596824645996,-28.34596824645996,-28.34596824645996,-28.34596824645996,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-34.10110855102539,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414,-36.97824478149414
Seed,44
RBF
4293.6572265625,66.31764221191406,-8.135597229003906,-8.135597229003906,-8.135597229003906,-8.135597229003906,-8.135597229003906,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-38.39019012451172,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.83961868286133,-40.95895004272461,-40.95895004272461,-40.95895004272461
Seed,45
RBF
904.9649658203125,904.9649658203125,0.6162528991699219,0.6162528991699219,0.6162528991699219,0.6162528991699219,0.6162528991699219,0.6162528991699219,0.6162528991699219,0.6162528991699219,0.6162528991699219,0.6162528991699219,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305,-35.05695724487305
Seed,46
RBF
-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078,-39.51569366455078
Seed,47
RBF
