Si2
-9.071125030517578,-9.071125030517578,-9.071125030517578,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.431970596313477,-10.444503784179688,-10.444503784179688,-10.444503784179688,-10.444503784179688,-10.444503784179688,-10.444503784179688,-10.478689193725586,-10.478689193725586,-10.478689193725586,-10.478689193725586,-10.478689193725586,-10.478689193725586,-10.478689193725586,-10.478689193725586,-10.503355979919434,-10.503355979919434,-10.503355979919434,-10.503355979919434,-10.503355979919434,-10.503355979919434,-10.503355979919434,-10.503355979919434,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.506392478942871,-10.61613941192627
Seed,45
Prior
-7.20088005065918,-7.20088005065918,-10.080094337463379,-10.080094337463379,-10.080094337463379,-10.080094337463379,-10.080094337463379,-10.080094337463379,-10.080094337463379,-10.080094337463379,-10.080094337463379,-10.080094337463379,-10.080094337463379,-10.392873764038086,-10.392873764038086,-10.392873764038086,-10.392873764038086,-10.392873764038086,-10.392873764038086,-10.392873764038086,-10.392873764038086,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.442216873168945,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-10.481744766235352,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922,-11.516155242919922
Seed,46
Prior
35.390987396240234,0.07603836059570312,0.07603836059570312,-8.90405559539795,-8.90405559539795,-10.636693000793457,-10.636693000793457,-10.636693000793457,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117,-11.656675338745117
Seed,47
Prior
4.863751411437988,0.4371976852416992,-4.844018936157227,-4.844018936157227,-4.844018936157227,-7.723252773284912,-7.723252773284912,-7.723252773284912,-7.723252773284912,-9.207194328308105,-9.207194328308105,-9.207194328308105,-9.207194328308105,-9.207194328308105,-9.75594711303711,-9.75594711303711,-9.75594711303711,-9.75594711303711,-9.75594711303711,-10.365139961242676,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.615530967712402,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672,-11.636943817138672
Seed,48
Prior
-6.456639289855957,-6.456639289855957,-6.456639289855957,-8.120302200317383,-9.472408294677734,-9.472408294677734,-9.472408294677734,-9.472408294677734,-9.472408294677734,-9.472408294677734,-9.992164611816406,-9.992164611816406,-9.992164611816406,-9.992164611816406,-9.992164611816406,-9.992164611816406,-9.992164611816406,-9.992164611816406,-9.992164611816406,-9.992164611816406,-9.992164611816406,-9.992164611816406,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.761966705322266,-10.95801067352295,-10.95801067352295,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395,-11.611775398254395
Seed,49
Prior
-8.159124374389648,-10.813302040100098,-10.813302040100098,-10.813302040100098,-10.813302040100098,-10.813302040100098,-10.813302040100098,-10.813302040100098,-10.813302040100098,-10.813302040100098,-10.813302040100098,-10.813302040100098,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.174308776855469,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562,-11.287002563476562
Seed,50
Prior
-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-9.462163925170898,-10.22304916381836,-10.22304916381836,-10.22304916381836,-10.22304916381836,-10.22304916381836,-10.22304916381836,-10.22304916381836,-10.22304916381836,-10.22304916381836,-10.22304916381836,-10.22304916381836,-10.22304916381836,-10.22304916381836,-10.247421264648438,-10.247421264648438,-10.247421264648438,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043,-11.146876335144043
Seed,51
Prior
12.608920097351074,0.11773300170898438,0.11773300170898438,-9.146612167358398,-9.146612167358398,-9.146612167358398,-9.146612167358398,-9.5790433883667,-9.5790433883667,-9.5790433883667,-9.5790433883667,-10.348982810974121,-10.348982810974121,-10.348982810974121,-10.348982810974121,-10.348982810974121,-10.348982810974121,-10.348982810974121,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-10.58238410949707,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414,-11.293527603149414

TiO2
Seed,42
True energy
-56.893657684326172
Prior
37.22361755371094,-33.20960998535156,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-36.15633773803711,-38.44637680053711,-38.44637680053711,-38.44637680053711,-38.44637680053711,-41.966278076171875,-41.966278076171875,-41.966278076171875,-41.966278076171875,-43.578163146972656,-43.578163146972656,-43.578163146972656,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906,-44.530860900878906
Seed,43
Prior
-9.90085220336914,-21.767932891845703,-21.767932891845703,-21.767932891845703,-21.767932891845703,-24.266475677490234,-24.266475677490234,-24.266475677490234,-24.266475677490234,-24.266475677490234,-32.564300537109375,-32.564300537109375,-32.564300537109375,-32.564300537109375,-32.564300537109375,-32.564300537109375,-32.564300537109375,-32.564300537109375,-32.564300537109375,-39.80204772949219,-39.80204772949219,-39.80204772949219,-41.28990173339844,-41.28990173339844,-41.28990173339844,-41.28990173339844,-41.28990173339844,-41.28990173339844,-41.28990173339844,-41.28990173339844,-41.28990173339844,-41.28990173339844,-41.28990173339844,-41.28990173339844,-41.28990173339844,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656,-43.23524475097656
Seed,44
Prior
4293.6572265625,430.6961975097656,256.8348083496094,256.8348083496094,71.64598846435547,71.64598846435547,-29.880186080932617,-29.880186080932617,-29.880186080932617,-29.880186080932617,-29.880186080932617,-39.85218811035156,-39.85218811035156,-39.85218811035156,-39.85218811035156,-39.85218811035156,-39.85218811035156,-39.85218811035156,-39.85218811035156,-39.85218811035156,-39.85218811035156,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844,-44.392173767089844
Seed,45
Prior
904.9649658203125,105.60277557373047,105.60277557373047,77.93660736083984,43.05928039550781,43.05928039550781,-23.56847381591797,-23.56847381591797,-27.359333038330078,-27.359333038330078,-27.359333038330078,-27.359333038330078,-27.359333038330078,-27.359333038330078,-28.100017547607422,-28.100017547607422,-31.387680053710938,-36.232879638671875,-36.232879638671875,-37.698081970214844,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.34687805175781,-41.973106384277344,-41.973106384277344,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289,-43.48233413696289
Seed,46
Prior
-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-33.02642822265625,-35.200870513916016,-35.200870513916016,-35.200870513916016,-35.200870513916016,-35.200870513916016,-39.40447998046875,-39.40447998046875,-39.40447998046875,-39.40447998046875,-39.40447998046875,-39.40447998046875,-39.40447998046875,-39.40447998046875,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.26956558227539,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-43.491981506347656,-45.46784210205078,-45.46784210205078,-45.46784210205078,-45.46784210205078,-45.46784210205078
Seed,47
Prior
